comment_id,label,expression,sarcasm,target,group category,post_id,user_id,comment_time,like_num,comment_content,to_id
ujfDJKIw6nQnEXJi,CB,Explicit,Yes,Individual,,3fYGG8ns1u0tNaJ3,s3i2MWypnyirV1LS,913.0,0.0,洋垃圾,
CZ7D_GKNetVWs1of,CB,Implicit,No,Individual,,eESXfzGKOIjEo-WO,WiTxnX5iqu3ziF3f,1120.0,0.0,尖酸刻薄的面相,
i_6SjYqU-JEabqQV,Non-CB,,,,,QzlFHmzHldrWPA81,_tj3nhrun__UB51t,262188.0,3.0,1.潼臻一生基金和卖衣服交易金的百分十用于公益是否做到？2.女方父母是否拿到赔偿金？3.林生斌汇集大量流量变现，销售额的10%捐赠出去了吗？4.承诺成元基金会，做到了吗？5.目前搜索不到“潼臻一生”公益基金会，所以真的成立过基金会吗？如果没有，那么林的网店长期以“基金会”的名义敛财是不是违法,
0vs_Y8f4gJ_B5nRG,Non-CB,,,,,H4aERKa3VD3nPErw,1krDcdqbdRm8KIfs,44893.0,0.0,罕见是吧,vsJIkgkelhg6AYCM
Whwmju2f4j0ekfNK,Non-CB,,,,,2TqRGgbheGg2wt2P,QJGudIkovXnKp-yw,6843.0,1.0,有没有可能真的就是她小姑姑牛逼呢,
0QWUAMGR7U8fGRv0,Non-CB,,,,,EijQiCNHyOpowTuQ,nA5aORN4AP6DkIC0,3.0,1.0,好难得看到姐姐如此生活化的照片（不是说以前不生活化 是这次感觉很原图立刻出图那种,
Xl_CcQj2AjrbiJIQ,Non-CB,,,,,1wYi9Xf6m5ARLU0u,yy2ylpNLm1TyQAq0,201.0,0.0,谁还敢生孩子啊，看我这里，生个孩子产假期没结束就被公司辞退了,
RT5mhlCbiNya7Sv6,Non-CB,,,,,H-MECpHpl7HQE9Nf,WEhpcjbpkygp9O-5,6726.0,0.0,你觉得像这样的人你好好说会有用？大概率你和风细雨的给她普法教育她，她还觉得警察叔叔真好说话，觉得自己的行为没多大事呢,GtIFVLLwnX41c0Oi
xbbsDxKfvxLvlJVy,CB,Explicit,Yes,Individual,,CIyc7CfDzSXC9Ykx,Vm9EAMcfu22HwNYa,4008.0,56.0,“ 就算是假的”x2，看来你也很清楚这件事是假的呀？装什么呢？拆穿对你有什么损失？打扰到你的幻想了？,aeNWWDQ0o0LZIC-T
2sSPPi65lrjMRMMx,CB,Explicit,Yes,Group,LGBTQ,P9Jg9otFrPgwGZN4,USwNDA9TlYxFDZm3,400.0,0.0,这种恶臭的玩意你们自己留着好了，我们不要这种文化糟粕，真是搞笑，搞这种标签分化群众煽动对立，有这闲工夫改善下民生行不行，哦，抱歉，你们做不到是吧？,
-9NwnN8ZoAl0GwIU,Non-CB,,,,,WZIsW_axuQLA9Y2Q,EDU2nFdv5jJfgJD9,5090.0,0.0,反对,XUOWkASotgdoyJKq
ngE-usbpYcg-lcvH,Non-CB,,,,,IOS_YxtqjdExj2-q,ITjY90X3dauRgPjU,10519.0,1.0,顶顶顶顶顶顶顶顶顶顶顶顶顶upupupupupupupupupupupup,
xgUj_E9Z23Ngz_mv,Non-CB,,,,,SJI8qnIGTauax41q,0a3YlQPtLrUOW9bd,380.0,11.0,#外国人超国民待遇何时休?#,
1THbcfaH8Ia24WCJ,CB,Explicit,No,Individual,,57ozf1WfoH1jwgYq,pmxUiLt_QOWOd6Zo,38.0,29.0,棒子吃泡菜、酱汤，吃中毒了。满嘴胡说八道,
L7y3xFrwKIpbgEcG,CB,Explicit,No,Individual,,NE2ntKhccri03hKm,Y2h4XXHGl7xZB_On,3012.0,1.0,老妖女喜欢这样的人妖，一起嗨皮嗨皮,
copNFrA4e69xzv69,Non-CB,,,,,Ecio2tGwfGn6q4t8,TNyxvTlVFu3g6Tmw,775.0,0.0,我这豆浆2元,
AqRF_dBOSeyRPx12,Non-CB,,,,,bVqSEWy9YVQuqdrD,VbYQLzbOrdBtslBV,7.0,0.0,真是这样，666,
-2gE3m-6NyKTBzUb,Non-CB,,,,,3oBXri3Gbj_YYb99,GtR5y_Nw1hSWF2yM,100.0,1.0,为什么不虐待比特藏獒啊,
DAAr-2pr1bDv1Pap,Non-CB,,,,,i47hsd-gat7Y6Ray,Nn2jXDti90TVS9KA,6.0,1.0,我们这边的红薯是用藤种的哦,
RP_YU_OkhqAEt4FL,Non-CB,,,,,363SOE9elOwaQxl7,SJkRHztdD3WuLoHM,19697.0,0.0,可以说是东北人，也可以说是武汉人。参考客家文化（客家人，以前并不是自称客家人，而是xx人（籍贯）、xx人（当地地名），客家一词为后兴之词。若丢弃了东北文化，则是武汉人（参考汉人），若保留东北文化，两者皆可（参考中国人与华侨）,qUTmChrffpNA-MOm
D-MC2lgmN_BtWeW-,Non-CB,,,,,MMVuW1roM5l09egH,QrBh2YhWLZMvqkiE,34.0,0.0,今年我家林产收入38块,
dl9vISSqZ76A6i6J,Non-CB,,,,,yi0Qm8x0d7lmKH6j,WRF0xdW7SLb3a9-7,14.0,0.0,我想不起来叫啥了 就是他儿子也很帅!还有一个特别小的女儿,7BbDasNKek1GXw97
-Uh7oMHtWOuRmMvi,CB,Explicit,No,Individual,,UTgvh_oVKLKyHP3R,akUAh33Tz_qLXpwE,2171.0,18.0,出国了，标点符号也忘了？,
KIPFXetqRC0XB00Y,Non-CB,,,,,eD5lQBZP4SnRWPxe,dhLpGmhU1Hjvm71j,462.0,0.0,我也是,TK3w6rtR7-Lb0Kp7
ZSpKxpsocCq3aFm6,Non-CB,,,,,Xd0yBksgOvBWE-p9,2azcAWMpH_TTllXv,432.0,0.0,来搞笑的,
HWmarOF5QE2Lz8ts,Non-CB,,,,,S_emobS7Bp7Mw3eh,932BREOBpV5XOOQn,2058.0,0.0,为增添你的幸福而奔跑，愿为你的快乐而操劳。你的微笑才是我的珍宝，你的满足才是我的美好,
k9pQCvnZO_AzgvSg,Non-CB,,,,,jfvN8h2cK0F9qiiD,EqK3TQnPGyhbNzpl,1222.0,0.0,原来是我们不够黑,
EweXUuMrZaWZNvNs,CB,Explicit,No,Group,Racism,jfMMYGQurxobQd6_,x4TNWcr7yaO_E36m,70.0,0.0,盎犹资本复合体轴心 以后我都喊它美国犹太政府了,
8y09VKWT9vTHM0Ke,Non-CB,,,,,j87Cfggyo_xUEhXE,f7CYiMO_wzcmyUkQ,672.0,1.0,送过去那边就穿帮了,
OlYSmCyL8FfNw1lV,Non-CB,,,,,uFsCNbAF2H-qlu9X,oWMFQcH4YkvtidJ0,134.0,1.0,运营数据到决策层这一过程中估计也出问题了，要不然没办法解释这些二游厂商的迷之操作，真就有钱不赚去得罪核心用户？,3nnmifZPJs1KYXcf
gM2CLjnMvzPldA7J,CB,Explicit,No,Individual,,TPZW2WqBCl9R0D9T,HyJuwL4c5_lhpvGD,210.0,2.0,是的，这种以后肯定要离，先让她社死，在自己家里都抬不起头,J96khUWgndKnBZSh
T1pFqLHE4rj_HL8M,CB,Explicit,No,Group,Region,2n1ltwk1w41tkqJd,3V7tw3U3sAUlPJ5Y,293824.0,71.0,他们一家蛆简直把福建人的口碑都搞臭了,
lXw9YT9MxO40-XNb,Non-CB,,,,,WzCz4ksTrrSY-t7E,ZbHXyxAtBdmfKU0i,24.0,0.0,我不行了,
59Tc0ezcrfWyvjaZ,Non-CB,,,,,jfMMYGQurxobQd6_,rh8ontrljLW1burp,30.0,4.0,快进到美国爆发辛亥革命,
sKR6xGZNFH-OY0bN,Non-CB,,,,,tab3DmgCSmKiWe7a,VGmbcad28dCErqFI,905.0,0.0,他真的帅爆了啊,
lg0Q7rGHaotb6c1H,Non-CB,,,,,8gSsjHcTOitIDBVN,MaFEDnhyhY7wkveg,8.0,0.0,加油加油！,
BJ0pXifzCB2sn9pY,CB,Implicit,No,Individual,,T5H1CAfwR_0FYZn4,KyaQUsiQgSAXXwXZ,45.0,1.0,我很喜欢阿姨 wyy我是受够了所有平台我都给拉黑了,WrUOPHYs-7IBWPmA
MNkH3RDUoSCxlU1m,Non-CB,,,,,FfE-2uk0dwiXM4gG,JmNyAuliHUGBWZxC,17.0,1.0,农村，只靠种田根本赚不到什么钱。我上学后，家里小孩都大了，我妈才去南京上班。偶尔放假还回家种田。我家当时人口多分了十亩地，种田根本没什么钱，每次开学（小学）学费都凑不齐。后面我妈出门上班，外婆说外面上班比种地舒服工资还高点。在家种地，不是懒人天天从早到晚有活要干,VvT1BKJtSeQk8pBz
DWZ6Llop1RDW4Bcq,CB,Explicit,No,Group,Racism,LGiatpOoNrK5bY3i,pCTn3VVjlix0Xwti,22.0,1.0,比之前那个黑色胖菠萝好点,
w_vl_CQIAZLVZeIu,CB,Explicit,No,Individual,,FVlDvtwu-rAHTfl_,O5_AjpX8CxvUe_BB,741.0,0.0,黑鬼让我宫党捧得上天了,
WHpraKxVBe0qLHJ8,Non-CB,,,,,bRQCFrQxJberiiEW,TRgwNDbYu1i2F43b,731.0,0.0,是的，萝卜丸子放汤里吃也行，下锅一分钟就装碗还行不会散,tUKX6VlFJMXUUzsj
FdKeuUduPhSaA3zt,Non-CB,,,,,edb6Sv27duW4Y-Jf,4cKB4pTuWWMtY-0P,83.0,0.0,没有警具的，算斗殴！一块抓起来,
ws6eD1OoFN7Uh4az,Non-CB,,,,,ccR9hTwFaQj8nFkN,LhykdyUA-xc6fxOV,1588.0,0.0,正常啊，我同学、同事都是侄女，所以我跟直女交朋友的概率更高。生活里我唯一认识的拉子就是我对象，我对象也有侄女朋友。,
x9qONFvUaJii2I9M,Non-CB,,,,,OZA6_pqThq5jGnRC,h0e6CmtH3ZcUHSVD,1270.0,0.0,没错没错,Wby6vt4KdTLnIKQb
t5-S_71dBbwXWCpV,CB,Explicit,No,Group,Region,jAp3Uv_t5kKX1gyJ,bzV94mC-rb69g8H7,3406.0,0.0,上海的崇洋媚外是有传统和文化基因的。,
GoRTb97BRiOBrEAs,Non-CB,,,,,tXLtz4FnEhJ8-bgQ,r-SXZj6bCPNdtNie,8.0,86.0,至少我没听过男0管1要彩礼的，女性的那个“你怎么变得这么陌生”啊,DAWeraYVxJtVkkCP
OkO7qrOPsE-ee5lL,Non-CB,,,,,WzCz4ksTrrSY-t7E,VkMIPOYqTLTqADM6,1132.0,0.0,不是,
rP4Lo0bazrIKjvEA,CB,Explicit,No,Individual,,dx7iYBml516p_au8,ueMn2AJ6O8ie78ZY,2232.0,0.0,鸡毛狡辩罢了,eBrSSG0CVcJSq2DP
kSFL48tF8aRY7qKM,CB,Implicit,No,Individual,,5tBcVo_stwBRScri,9jo1xupHESLybSZ4,6.0,10.0,1.牛得锅。2.南基一自己的选择。3.我都是为了省钱。4.彭鹏自己走的。5.场上都是教练决定的。6.都是王上源自己没有解释清楚。李总是河南队今年的定海神针,
RTMPpZj1Ww_m5t-T,Non-CB,,,,,RcDgIhN7rqhGQX5O,SUI6pnhMOey2ojK9,118.0,0.0,玉林？？,
_wRL41wSzbQVp8g_,Non-CB,,,,,o9kWTcZ3YDW5SmuP,ruHypjzOYxQQ555m,39.0,3.0,雪景真美,
_-phZqewpzAYNJaN,Non-CB,,,,,Xx45J722ii0VZK1Z,lIhRW2neSqL0LaMV,2201.0,0.0,凉总 就喜欢刷锅！,
yRw2M33h_3FlNq-W,Non-CB,,,,,BlIav9N7TXNxc4Mo,30YVvMqWosaTdda9,2694.0,0.0,在大陆这种争议人物应该没有机会参赛,
_HfwxwEAoQVPlHt5,Non-CB,,,,,Z76F9a780iqkxZ7F,LdeDasKBXMIinMH5,579.0,0.0,缝合怪,
ZSOkldne3PcxGLDx,Non-CB,,,,,tASHEGok9jb-JsBJ,GFxThcmnDPj2YiiX,64.0,0.0,粉丝将近50万，是大网红吗？,
QYzehbgpHqoGlUUd,Non-CB,,,,,UTgvh_oVKLKyHP3R,7_AKteXSr6c3OZ0J,2166.0,2.0,msl,
bHNUHH0qm4JB5dSS,Non-CB,,,,,HpccEdT00ortusc-,IyX0GcL-BPfKh8bh,256.0,2.0,对，一坨。。,
WE2A3l7j3mJk1U7n,CB,Explicit,No,Group,Region,AXXJzmxqhxZA5BIF,b2-xdZG68wYmz0F0,42.0,0.0,棒子什么时候要过脸,
J7J64pHyM5IqGiMW,Non-CB,,,,,h3aw7o-tW69Sh7Mw,bqXhKanYEDa0maeb,1319.0,0.0,非要玩刻板印象，是吧？那你怎么不说一堆gay他还骗婚找女生结婚呢。,X51zgWXKJQRdigrH
iDm3wSDvQM_sh8cw,Non-CB,,,,,fU9jbdIQ2l_Kao4e,CyntHGy8tv81bI2R,953.0,0.0,我初恋不许投,
93XXKoNSwOjJg87r,Non-CB,,,,,PzhBU873lf0y7mde,s51BxkqVMlKz0B59,284.0,0.0,没懂什么意思,1tt1nuIXqQircSXL
1t0zhVCV6umJHOvJ,Non-CB,,,,,hJOYwQqrtmdw2jlc,3ODQI5SvFgwRG4g5,1.0,0.0,新鲜出炉的视频来拉,
7fENGQs9prszI2S3,Non-CB,,,,,QTg0QrZLBiNURqys,qfJ5tc078MW4_gPj,148.0,21.0,？我现在也是一个月休4天,9B2YmtlEylgIJWzk
-ryOE5DgAWNIF12W,CB,Explicit,No,Group,Racism,1qyPbfK3h0Fk7lkn,L8QW6r1FbJS7nLl-,213.0,0.0,韭菜们又惹黑大爷不高兴了？,
G1-v7vw6EAJKKKXL,Non-CB,,,,,EKLU9jKbHXAMGdW2,4r1O-DWaU5c-QtAh,167.0,5.0,我才换60pro+没多久又出新了,
Ca_osDXKsJ1qL119,Non-CB,,,,,bLpBjZsI8Ju5Iu1m,2VgexSIPQh7x2RXq,1169.0,1.0,你对历史真相还需要多了解,
hqBuBhGJoGLPjgcB,CB,Explicit,No,Individual,,Sz_Aeng8EJeJui3x,wWi1cur6vKP9R-g2,672.0,1.0,某个黑人没有其它黑人被歧视发声，是这个黑人的错。作为旁观者露出种族歧视的尾巴，是你的错。,ZLtUWYhTqPko1s4K
hUnbC1st2JRnk38K,CB,Explicit,No,Group,LGBTQ,0v4M_bRgxot5DLQn,Z6U_98kpgnDAGcB8,4255.0,9.0,我周围的gay子真的很厌女,QkGzH1sobVGcMxqW
Dn947XXeSogFkERr,Non-CB,,,,,hsiwzY327ei5bWXw,RApKrkXutUEoKMBd,1638.0,0.0,烟台 威海 悄悄的路过,
kYMNFmt4kYbieVnk,Non-CB,,,,,bN5QDbCMvgVYFrlH,aB0nsHmdgPBLK4vg,701.0,0.0,大家还记得龙哥吧？总有一天的！,
T_mznDXeylXj8m3G,Non-CB,,,,,Kobc4sx8oHEpU2ey,XWpUAInJACqxV_9j,3.0,1.0,管一管互联网，媒体吧~就这种潜移默化的认知体系不配跟别人争霸的~,
exgBxqh1M_oicB2J,CB,Explicit,No,Individual,,Pf85GvNuQohnEY8n,4pFv9OBOH7Njm6Gu,29.0,1.0,你的表达能力令我直皱眉头，你的傻里傻气更令我无语，你父母哎…,
V4dKczMXF70_Zh6U,CB,Explicit,No,Group,Region,VYrmfHy6U19WooH6,0iwkrc9ZUmYSS4rV,2067.0,0.0,上海人真他妈的操蛋,
_-tyD8rEAlM91DBJ,CB,Explicit,No,Individual,,5E_x10WiH5BtdgoT,qoX2g7VsWJJVHzRn,429.0,11.0,干他,
Ze75jlrekyOtin5F,Non-CB,,,,,e4CO7ypzhOBigZhU,1G4Saq7-rxqy8yXa,450.0,1.0,小市民心态,
6o4KJGuHsVBKRZmC,Non-CB,,,,,afriqdi0YaetuK6p,uXnD9Dh5rpdiDT6k,636.0,13.0,这才是真正的父亲,eGUzAVqc6ljdRg28
Bg2gmpBO7edDXxP1,Non-CB,,,,,fU9jbdIQ2l_Kao4e,jolZjO9Tqhrl-rb0,4606.0,0.0,死者为大，人家本来就是个怪盗，这也不丑啊，乱拉,
XRUSc90G_Dg92GCt,Non-CB,,,,,yjEjdA6YuW4yBf4W,v5E0v9JFRIHhO8F0,36.0,0.0,北镇17-3你的名字，是我读过最短的情诗，我很喜欢你，像春秋来，海棠花开。,
vt6ybNTQagWEnTQV,CB,Implicit,Yes,Group,Sexism,b2x0Y-dhWU-GyK6V,wPYWOjw3WmEBWnf7,24.0,5.0,白天能陪游，晚上能暖床，也就明面上不叫租伴游，实际上干的就是租伴游的事情。还九成九是忽悠？实际上九成九连这300都不用花。,
mL_u3wgqouClLPY1,Non-CB,,,,,CIyc7CfDzSXC9Ykx,khcl7SCsL2MYy3WW,751.0,0.0,从未在美甲店见过男的,
hIut0zExNw1-PgU-,Non-CB,,,,,ABfFDFloqXEoFazI,gQ5lt0bo_3QjmmrA,90.0,0.0,爱因斯坦不是左撇子，牛顿也没有证据是左撇子。这些是为了说左撇子是聪明的人瞎传的,
FbbXa17rSmxRG-yN,Non-CB,,,,,KzUWD0MhsQue34rm,oMfw2Nw-wWGnIVoY,9.0,97.0,赵丽颖能统一全国审美,
F9Xz7FBs1-eO6HNv,Non-CB,,,,,S_emobS7Bp7Mw3eh,QNZOgi-q8_YrvtJg,1401.0,0.0,因为我喜欢星星，我便将你比作银河，集我所有喜欢于一身。 ❥ ℒℴvℯ ℴ,
ZIYS8Ix2XNzTts86,CB,Explicit,No,Group,Racism,1iOGWGQLswZnBKYv,DkCuiHpX3tntn77y,432.0,8.0,白➖➗,_9UA71JxDyNr6opK
kFBs0ZQNqcuhvxQ7,Non-CB,,,,,4i6i8CTR8x3XOZQG,XLulEpOkTkFGmbOC,309.0,3.0,写的好好～,
e6sr-_jHgNPQuDl8,Non-CB,,,,,H4aERKa3VD3nPErw,Kam6i8K6evHlZd7R,2635.0,0.0,能不能别说桌饺了，本来吃的挺开心的，一直在那说在那说，说的我都不敢吃了,
RLK-DXSky608QnzR,CB,Explicit,No,Group,LGBTQ,jlFhL2z-REgY7_nB,kV7VilnP3PAGjMB1,6.0,9.0,双性恋万人嫌，反正直男直女基佬拉拉都讨厌那种。,
0zqNL9fsVq-OplOi,Non-CB,,,,,TDv0dWskhS-MMIAL,VBi4gw7pzsuRAurY,1.0,0.0,不错,
HkFr7LjoW7OLEERN,Non-CB,,,,,hyuflssKMRh9VvPu,24SDp46cbxMj9qf5,2203.0,0.0,还得是魔法好使,
IVKcbi8abYanakMr,Non-CB,,,,,RTQyLUlX1bbGeE4m,fBKb39KrAfUfJtA6,1317.0,0.0,堂友你好,vlDBQDbQuuc8hcHA
mZUh31ZmPFZctQ-f,CB,Explicit,No,Individual,,esz2Emwljo4gF9K0,MHO9uMpBjMFWxu_x,44.0,0.0,有个黄不拉居的业务员看着是被扣完底薪盐后又没有奖金的亚子,
LsVc9BS46Vv8SR-j,Non-CB,,,,,jfMMYGQurxobQd6_,aIDgMqWJ4BHy94xm,19.0,0.0,刚看了一下这个热搜的关注度，没几家说话的，这种话题没有水,
FPzg3aT83nTFYpSx,Non-CB,,,,,NYtA3LHnn1Pd0xMV,hJf5bslkUWJlVvt4,221.0,5.0,不他们自己都有骂自己的词 就是white trash,R3KE61OPkup5xx_8
U5vK11CS0emd0Sfn,Non-CB,,,,,FVlDvtwu-rAHTfl_,qP0w98-jwVZHd7K_,131.0,4.0,阳光彩虹小白马,
rUdSpG-7ZWTAt7fi,CB,Explicit,No,Group,LGBTQ,G8rLMo8LwiHkPoJc,9IwR5XElwqlumB-t,646.0,0.0,顺直反婚可能就是因为变态l要婚。,
kxHxX3zpf0jxhyI3,Non-CB,,,,,yi0Qm8x0d7lmKH6j,9XpB3QSBvt8EEfsO,70.0,0.0,哈哈哈哈哈,EKOZ3njwkyrRD1aC
FgPQki56TV7GpJ6s,CB,Implicit,No,Group,Region,1SFJ0MWsX6ozYEJv,N45_9oWPDocPC6RN,6985.0,0.0,这还是在广东呢，要是在河北不得头破血流？,
MOpP9kJaQWulCHLv,CB,Explicit,No,Group,Sexism,bBo1NXZ_oExvnfnJ,6loiLnsR_CtEIMLD,248.0,6.0,就算割了也不许玩女性向,
_27QeDYDuYEMHbPD,Non-CB,,,,,Ms5-fS9G0bf187kR,D_xf3_XsjYOApV3_,6.0,39.0,不准冻我老公,
JjIbDla7Kdscrg_4,Non-CB,,,,,4sgccDgIUjnyu5LF,NOzyY8MyP5OxM8Ll,1041.0,0.0,其实是jaychou和jolin,
zMsvYzlcU2QMTdmj,Non-CB,,,,,eaAiNWREv8e30qM7,WWuxDR7pCCUdixoy,13.0,0.0,时代在变，我们的征途是星辰大海。,
UI3kQFBXlcDXPQkK,Non-CB,,,,,P1L2Ds-qRXtS9-pS,yMhvLTCGLq_tUywg,386.0,0.0,吃多球了,
bPG4BdDbhpXFtVjH,CB,Explicit,Yes,Group,Sexism,h3aw7o-tW69Sh7Mw,CGq2B7J0L2xezmZs,1541.0,0.0,别把同对双混淆成直对同好吗？同还能找到不结婚不骗婚的，双有吗？哦对，大美双性恋最后结婚了也不见骗婚呢，叫终寻真爱,
1schhcuFTpEn4iid,Non-CB,,,,,jlFhL2z-REgY7_nB,GxiGpSplxfdFBo13,5.0,2.0,管的真宽，过好自己就得了,
7p2APairxqhFyx-l,Non-CB,,,,,UVg5ItUU-7Mgq2UD,lv85mcHNV_1FMMVA,5750.0,0.0,中！,
6k88hqcZZBe2Mqm1,Non-CB,,,,,IrbIj-zEL1r_0ddW,89EERG2ycBxQebA6,99.0,0.0,在这边是洋大爷,
3Viww1wiR0vL7O1l,Non-CB,,,,,dF1UxegzPjmY0UJO,s7520_bo-fCJWNbj,405.0,0.0,一种劳动人民的美,
IY6ucBU97_SJO0Kq,Non-CB,,,,,yjEjdA6YuW4yBf4W,_tp8D8-1yAjC2oe1,122.0,3.0,瑾小年夜快乐,
k21fLkCTjgAj9pKD,Non-CB,,,,,AuEqirAkmJBX7QLf,9SkxhJzq3oqPiJ1m,1.0,3.0,这差距有点太大了，一直不看好。,
jEX9fz55l1WCQv04,Non-CB,,,,,QE2Mx-srZdgj3hqH,vSFapQvJNWIXHuB6,1543.0,2.0,喜欢她，为她快乐，为她痛苦！永远陪着她！,
tuhxSL0ymQuVMHdr,CB,Explicit,Yes,Individual,,QoL19dnmFyqfop5j,ZhL-UM55NkglopCh,269.0,0.0,能别啥都提柏里挑依的 好像活不起一样 不提柏里挑依你没热度是吧 真是笑鼠 那么多带灯牌的你不说 你就酷酷挂楞柏里挑依,
M8j6INpzaCVHevjG,Non-CB,,,,,di4bVAYTaf2W3PpZ,aW7EcPmVaEc2Em3P,688.0,0.0,肖战我喜欢你！肖战正能量艺人！因为是你 所以会从难过到欢喜，你一定会 从微微萤火变成一束光，在视野的最前方 第一眼就能看到,
0FuMcqnV5VgJi9nC,CB,Implicit,No,Individual,,IrbIj-zEL1r_0ddW,azCORxx4UoChJkBM,2883.0,0.0,广东人的爹,
DjJuABaBr-6aoOLM,Non-CB,,,,,ABfFDFloqXEoFazI,tpKSMmT2WHKlOKTX,1081.0,0.0,欧美搞的是“身份zz”，归根结底还是搞钱,
DKsOO1-Iow8N00Cg,CB,Explicit,Yes,Individual,,lEkmE5XJ4FnUdCgU,CNIRZYiP6_gkJsnA,131.0,0.0,真的不理解这些要退票的是什么心情，是霸王餐没吃饱吧！,
fLQ7GsvfAeeMUTM1,Non-CB,,,,,osMFrpGXC-oJiCNf,4ikczjjrdN8K73_7,189.0,2.0,人家不说话了，娘俩还那么凶狠，喋喋不休,
4FX3CHyWRhataTwV,Non-CB,,,,,kTSI7UCLWMw4I9Tr,yNG9Bt1yhBHnsw4t,186.0,0.0,天下之大无奇不有 反正是各种洋相都有,
fc2-6YWD1fi9bgca,Non-CB,,,,,2Ct2doolarlvKvkI,iz_2aFFQrFFUbb0C,971.0,0.0,嗯嗯，我超爱你开心了吧,Lzr4HuK28Sv9OgB5
59AmGQM8Tmn0UVYb,CB,Explicit,No,Individual,,bN5QDbCMvgVYFrlH,_PhBvDo210RZsbbn,149.0,23.0,不报警说个der，最烦这种腰板挺不直又喜欢瑟瑟缩缩的,
qSwrvK5QzjmvHKo5,Non-CB,,,,,87lA4pP9QDuDIF0m,J0pliEyJqkY3fUto,3.0,0.0,云南人退出群聊,
z7HNID3Qbr4xO4PT,Non-CB,,,,,TcsTOE_XZsOWnv9Z,94Pm5IXCDiOf-mzI,13.0,0.0,每一个人都在经只管全力以赴，不去想太多。,
8f-Qx9yB7GPGOu3S,Non-CB,,,,,2jBHUyzDrxb6nkjL,hGkD_K6B4VOY8cm8,1266.0,0.0,挺有毒的观念,jehg45uta2YshxEX
_oz5h9VgKfiQbLdA,Non-CB,,,,,YaO6IeaHtIkEo9kr,GWDEzlnV9h3M46MP,4283.0,0.0,这真的是非常的有用,
zT7ChHpihs6f0UwH,Non-CB,,,,,PNs6YdKZ4Lq-5W07,cYoY_JDihCtm_iXK,8.0,0.0,保护消费者权益,
uiUVeYyD9mzd_Pzd,Non-CB,,,,,eaAiNWREv8e30qM7,LdA3xDMIlQbAc0mf,8.0,10.0,礼貌拿图,
CRAMydnsryxPkwrW,Non-CB,,,,,Z76F9a780iqkxZ7F,XYPIW6ktUvMRk_P2,1185.0,0.0,彩灯在我国学的，你看它们会做“龙”了,
Rga_4Rnnp_LiLmX-,Non-CB,,,,,8oXUD-oU-kOQYahu,Q743vT9j6JiJ178N,73.0,0.0,笑爆了哈哈哈哈哈,
Qx1mTlIBupweid8y,Non-CB,,,,,_ExTxTAZH4ugJSYi,gn_Gip-dkxpJPuq9,159.0,0.0,关注,
0rYZ2EX0_kBGNmqh,Non-CB,,,,,Jlu8lkOwtpTvMnp6,DS9UgC7q7sFvyUHp,126259.0,0.0,由于文化差异巨大，难以融入生活环境,
f27EFK0a-rqdNgMl,Non-CB,,,,,Lh7bwJDLlanB1fPv,9C6QNuxus9LS23qj,259951.0,40.0,为什么那么久，烧了两个小时,
GtZGuIdD-gunu99f,Non-CB,,,,,EOJxqfRZf1Sh8Nz3,gLeqiPZYOD8ICwUd,363.0,0.0,你敢不敢发誓没过？？？？？？？？？？,KHbCS4sRupNyITxM
mNN2PWGYfNBHEkjW,CB,Implicit,No,Individual,,T5H1CAfwR_0FYZn4,xsCE9a55aDazq3pC,4.0,116.0,你教的尊老爱幼呢咋全 716 就她没学到呀,
AFEBLlJLXDdWiGqN,Non-CB,,,,,AuEqirAkmJBX7QLf,clfADcx200Rwxqvx,112.0,4.0,现在看女的不能秀恩爱，男的很有必要,
iT8q4lmsGZ3SpCR-,Non-CB,,,,,9a0fj4L-wor0FWD6,N1ZjVJRbmbrB0gi-,17.0,0.0,一起看起来,NEIozr-V7Xd2yazZ
Hgbu4Nt4vRPHtYxN,Non-CB,,,,,5vA-AR-1URCX8Y-z,SxkZPIiirqcE9Dae,17.0,0.0,今日不宜交易,
tFSL93KajzvSsBCo,Non-CB,,,,,XWrUr8RhPwGNumOg,I12sCPLkUq_LnvnX,58.0,2.0,什么时候上好喜欢！！,
l4d7FuqSSbIWefeZ,Non-CB,,,,,hyuflssKMRh9VvPu,4MkRBzFZ9IP_7V8O,55.0,0.0,嗯。。。。性别平等-------> 无视所有性别特征,
plSuBBX1PLD1THBM,CB,Explicit,No,Individual,,2TqRGgbheGg2wt2P,AreqK2xoqbt-T92Y,48.0,277.0,很多富二代自己认为自己家有权有势，什么都有特权。警车为救护车开道是正常的，有人求血，大家献血也是正常的。但是她却把这些当做了她自己特殊待遇之一拿出来炫耀。,
dddAFz-iOi9BC5gk,CB,Explicit,Yes,Individual,,SX4GMLTt9XpsVosi,v0Q1n8VVz_SWYagq,1226.0,0.0,爬山受了点插伤很正常吧？,
Du8aFDtsnaWgAdfU,Non-CB,,,,,NP8ak02MflVH7iSD,fsthIbfAh2ebZokh,910.0,5.0,so easy,
nUsQQeNTlDRHVE-d,Non-CB,,,,,f1qUSfE1FybBSOvv,QjrO5zPdITlrjP59,7.0,0.0,这不就是天才数位大臣唐凤么,
60h1T4a-ZwYU16TF,Non-CB,,,,,jfMMYGQurxobQd6_,ZdLVVVu03TrQ4uo-,59.0,1.0,我也一样，所以评论并转发就好了,nDM6THowTr-oqmWK
